Gd    As    0.00000    3.18000  0  1  1  0  1
Gd     H    0.00000    2.13000  0  1  1  0  1
Ge     O    0.00000    2.09802  0  1  1  0  1
Ge     S    0.00000    2.56702  0  1  1  0  1
Ge    Se    0.00000    2.70002  0  1  1  0  1
Ge     F    0.00000    2.01002  0  1  1  0  1
Ge    Cl    0.00000    2.49002  0  1  1  0  1
Ge    Br    0.00000    2.34998  0  1  1  0  1
Ge     I    0.00000    2.54998  0  1  1  0  1
Ge    Te    0.00000    2.60998  0  1  1  0  1
Ge     N    0.00000    1.92998  0  1  1  0  1
Ge     P    0.00000    2.36998  0  1  1  0  1
Ge    As    0.00000    2.47998  0  1  1  0  1
Ge     H    0.00000    1.59998  0  1  1  0  1
Ge    Ge    0.00000    2.60000  0  1  1  0  1
 O     H    0.00000    1.20000  0  1  0  0  1
 H     O    1.20000    2.10000  0  0  0  0  5
 H     F    0.00000    1.10000  0  1  0  0  1
 H    Cl    0.00000    1.50000  0  1  0  0  1
 H     N    0.00000    1.20000  0  1  0  0  1
 O     D    0.00000    1.20000  0  1  0  0  1
 D     O    1.20000    2.10000  0  0  0  0  5
 D     F    0.00000    1.10000  0  1  0  0  1
 D    Cl    0.00000    1.50000  0  1  0  0  1
 D     N    0.00000    1.20000  0  1  0  0  1
Hf     F    0.00000    3.18291  0  1  1  0  1
Hf     O    0.00000    2.37946  0  1  1  0  1
Hf    Cl    0.00000    2.75646  0  1  1  0  1
Hf    Br    0.00000    2.62642  0  1  1  0  1
Hf     S    0.00000    2.64642  0  1  1  0  1
Hf    Se    0.00000    2.67642  0  1  1  0  1
Hf    Te    0.00000    2.87642  0  1  1  0  1
Hf     I    0.00000    2.83642  0  1  1  0  1
Hf     N    0.00000    2.24642  0  1  1  0  1
Hf     P    0.00000    2.63642  0  1  1  0  1
Hf    As    0.00000    2.71642  0  1  1  0  1
Hf     H    0.00000    1.93642  0  1  1  0  1
Hg     O    0.00000    2.86939  0  1  1  0  1
Hg     F    0.00000    2.88293  0  1  1  0  1
Hg    Cl    0.00000    3.24939  0  1  1  0  1
Hg     S    0.00000    3.42093  0  1  1  0  1
Hg    Br    0.00000    3.09293  0  1  1  0  1
Hg     I    0.00000    3.33293  0  1  1  0  1
Hg    Se    0.00000    2.82642  0  1  1  0  1
